1	0.4
2	0.1259921
3	0.06409998
4	0.03968503
5	0.02735962
6	0.02019023
7	0.01561576
8	0.0125
9	0.01027202
10	0.008617739
11	0.007352
12	0.006359524
13	0.005565289
14	0.004918658
15	0.004384377
16	0.003937253
17	0.003558867
18	0.003235483
19	0.002956678
20	0.002714418
21	0.002502426
22	0.002315735
23	0.002150372
24	0.002003124
25	0.001871371
26	0.001752956
27	0.001646091
28	0.00154928
29	0.001461268
30	0.001380992
31	0.001307547
32	0.001240157
33	0.001178158
34	0.001120973
35	0.001068103
36	0.001019113
37	0.0009736222
38	0.0009312951
39	0.0008918373
40	0.000854988
41	0.0008205157
42	0.0007882147
43	0.0007579011
44	0.0007294108
45	0.0007025962
46	0.0006773247
47	0.0006534769
48	0.0006309447
49	0.0006096303
50	0.000589445
51	0.0005703083
52	0.0005521466
53	0.000534893
54	0.000518486
55	0.0005028697
56	0.0004879926
57	0.0004738075
58	0.0004602707
59	0.0004473423
60	0.0004349853
61	0.0004231655
62	0.0004118514
63	0.0004010136
64	0.000390625
65	0.0003806604
66	0.0003710964
67	0.0003619112
68	0.0003530844
69	0.000344597
70	0.0003364315
71	0.0003285711
72	0.0003210006
73	0.0003137053
74	0.0003066718
75	0.0002998872
76	0.0002933396
77	0.0002870178
78	0.0002809112
79	0.0002750098
80	0.0002693043
81	0.0002637859
82	0.0002584463
83	0.0002532774
84	0.0002482721
85	0.0002434231
86	0.0002387239
87	0.0002341682
88	0.00022975
89	0.0002254637
90	0.0002213039
91	0.0002172656
92	0.0002133439
93	0.0002095343
94	0.0002058323
95	0.0002022339
96	0.0001987351
97	0.0001953322
98	0.0001920215
99	0.0001887997
100	0.0001856636
101	0.0001826099
102	0.0001796359
103	0.0001767385
104	0.0001739153
105	0.0001711635
106	0.0001684807
107	0.0001658646
108	0.0001633129
109	0.0001608234
110	0.000158394
111	0.0001560229
112	0.0001537081
113	0.0001514477
114	0.00014924
115	0.0001470834
116	0.0001449762
117	0.0001429169
118	0.000140904
119	0.0001389361
120	0.0001370118
121	0.0001351298
122	0.0001332888
123	0.0001314876
124	0.0001297251
125	0.000128
126	0.0001263114
127	0.0001246581
128	0.0001230392
